### Query	Predictor	RCSB Code	Chain	RMSD	nAlign	GDT

### ECU01_0010
ECU10_0030-m1	RAPTORX	5LUF	N	2.05	203	0.566
ECU10_0030-m1	RAPTORX	4UQ8	N	2.05	203	0.566
ECU10_0030-m1	RAPTORX	6G2J	N	1.97	205	0.576
ECU10_0030-m1	RAPTORX	5XTD	i	1.97	204	0.598
ECU10_0030-m1	RAPTORX	5XTC	i	1.97	204	0.598
ECU10_0030-m1	ALPHAFOLD	6H53	B	2.99	120	0.370
ECU10_0030-m1	ALPHAFOLD	1R0D	F	2.82	128	0.431
ECU10_0030-m1	ALPHAFOLD	1R0D	H	2.90	129	0.437
ECU10_0030-m1	ALPHAFOLD	6H53	A	2.94	120	0.375
ECU10_0030-m1	ALPHAFOLD	1R0D	D	2.78	125	0.426

### ECU10_0040
ECU10_0040-m1	RAPTORX	4PSM	B	3.62	86	0.328
ECU10_0040-m1	RAPTORX	4PSM	C	3.70	87	0.328
ECU10_0040-m1	RAPTORX	4PSM	A	3.58	85	0.324
ECU10_0040-m1	RAPTORX	4PSM	D	3.58	85	0.324
ECU10_0040-m1	RAPTORX	4PSL	D	3.67	87	0.333
ECU10_0040-m1	ALPHAFOLD	2L9F	A	3.57	82	0.359
ECU10_0040-m1	ALPHAFOLD	2LIU	A	3.46	91	0.370
ECU10_0040-m1	ALPHAFOLD	5HVC	A	3.45	83	0.339
ECU10_0040-m1	ALPHAFOLD	5NBG	A	3.79	68	0.306
ECU10_0040-m1	ALPHAFOLD	5NBG	B	3.78	68	0.308

### ECU10_0050
ECU10_0050-m1	RAPTORX	1CII	A	2.84	359	0.342

### ECU10_0060
ECU10_0060-m1	RAPTORX	5U4Z	B	1.07	153	0.894
ECU10_0060-m1	RAPTORX	5U4Z	A	1.04	154	0.894
ECU10_0060-m1	RAPTORX	5U50	B	1.11	152	0.882
ECU10_0060-m1	RAPTORX	5U50	C	1.13	150	0.865
ECU10_0060-m1	RAPTORX	5U50	A	1.21	154	0.871
ECU10_0060-m1	ALPHAFOLD	3NR5	A	2.44	147	0.666
ECU10_0060-m1	ALPHAFOLD	5U50	B	2.31	144	0.648
ECU10_0060-m1	ALPHAFOLD	6TUT	R	2.37	132	0.648
ECU10_0060-m1	ALPHAFOLD	5U50	C	2.36	142	0.637
ECU10_0060-m1	ALPHAFOLD	5U50	D	2.37	138	0.621

### ECU10_0065
ECU10_0065-m1	RAPTORX	5MKI	N	0.58	65	0.970
ECU10_0065-m1	RAPTORX	5MKI	D	0.68	65	0.948
ECU10_0065-m1	RAPTORX	5MKN	U	0.60	64	0.939
ECU10_0065-m1	RAPTORX	5MKN	a	0.74	65	0.948
ECU10_0065-m1	RAPTORX	5MKN	G	0.76	65	0.940
ECU10_0065-m1	ALPHAFOLD	6TFL	D	0.90	59	0.903
ECU10_0065-m1	ALPHAFOLD	6TFL	G	0.91	59	0.907
ECU10_0065-m1	ALPHAFOLD	6TFL	C	0.92	59	0.895
ECU10_0065-m1	ALPHAFOLD	6TFL	F	0.93	59	0.903
ECU10_0065-m1	ALPHAFOLD	6TFL	H	0.93	59	0.895

### ECU10_0070
ECU10_0070-m1	ALPHAFOLD	4V7F	Z	1.44	119	0.882
ECU10_0070-m1	ALPHAFOLD	6EM4	h	1.52	119	0.855
ECU10_0070-m1	ALPHAFOLD	6EM3	h	1.52	119	0.855
ECU10_0070-m1	ALPHAFOLD	5Z3G	l	1.29	116	0.846
ECU10_0070-m1	ALPHAFOLD	6CB1	h	1.57	119	0.842
ECU10_0070-m1	RAPTORX	5H1S	Z	1.77	81	0.744
ECU10_0070-m1	RAPTORX	5X8T	Z	1.98	82	0.717
ECU10_0070-m1	RAPTORX	5MLC	Z	2.32	83	0.641
ECU10_0070-m1	RAPTORX	5MMI	Z	1.91	81	0.641
ECU10_0070-m1	RAPTORX	2HH7	A	2.56	67	0.515

### ECU10_0080
ECU10_0080-m1	RAPTORX	2NRJ	A	2.11	167	0.469
ECU10_0080-m1	RAPTORX	1D8S	G	3.20	142	0.373
ECU10_0080-m1	RAPTORX	4K1P	E	3.15	156	0.309
ECU10_0080-m1	RAPTORX	4K1P	H	3.30	169	0.315
ECU10_0080-m1	RAPTORX	3OEE	P	3.24	141	0.343
ECU10_0080-m1	ALPHAFOLD	6HDC	B	3.52	121	0.273
ECU10_0080-m1	ALPHAFOLD	6HD9	B	3.51	121	0.273
ECU10_0080-m1	ALPHAFOLD	6HDB	B	3.56	122	0.277
ECU10_0080-m1	ALPHAFOLD	6HD8	B	3.56	122	0.276
ECU10_0080-m1	ALPHAFOLD	6HDA	B	3.35	117	0.273

### ECU10_0085
ECU10_0085-m1	ALPHAFOLD	4LI0	E	1.34	62	0.801
ECU10_0085-m1	ALPHAFOLD	3H6P	B	1.49	63	0.810
ECU10_0085-m1	ALPHAFOLD	6HK8	B	1.89	65	0.827
ECU10_0085-m1	ALPHAFOLD	4LI0	D	1.47	63	0.772
ECU10_0085-m1	ALPHAFOLD	1GTW	A	1.61	63	0.785
ECU10_0085-m1	RAPTORX	5APV	F	2.65	54	0.511
ECU10_0085-m1	RAPTORX	6CFZ	E	2.78	57	0.511
ECU10_0085-m1	RAPTORX	3JVT	A	2.85	54	0.520
ECU10_0085-m1	RAPTORX	1WDC	A	2.90	54	0.504
ECU10_0085-m1	RAPTORX	1QCR	D	2.48	56	0.487

### ECU10_0090
ECU10_0090-m1	RAPTORX	4KAX	A	0.61	162	0.974
ECU10_0090-m1	RAPTORX	3VHX	C	0.67	161	0.971
ECU10_0090-m1	RAPTORX	2A5D	A	0.76	162	0.968
ECU10_0090-m1	RAPTORX	3VHX	E	0.68	161	0.969
ECU10_0090-m1	RAPTORX	3VHX	A	0.68	161	0.971
ECU10_0090-m1	ALPHAFOLD	5EE5	B	1.55	161	0.841
ECU10_0090-m1	ALPHAFOLD	1UPT	C	1.53	155	0.846
ECU10_0090-m1	ALPHAFOLD	5A1Y	I	1.51	157	0.857
ECU10_0090-m1	ALPHAFOLD	5A1W	A	1.51	157	0.857
ECU10_0090-m1	ALPHAFOLD	5A1X	J	1.51	157	0.857

### ECU10_0120
ECU10_0120-m1	RAPTORX	4MD7	H	0.90	290	0.856
ECU10_0120-m1	RAPTORX	4MD7	E	0.84	290	0.853
ECU10_0120-m1	RAPTORX	4MD7	G	0.85	290	0.853
ECU10_0120-m1	RAPTORX	4MD7	F	0.87	290	0.852
ECU10_0120-m1	RAPTORX	3Q9X	B	0.86	289	0.851
ECU10_0120-m1	ALPHAFOLD	4F9A	A	1.50	294	0.823
ECU10_0120-m1	ALPHAFOLD	4F99	A	1.49	293	0.817
ECU10_0120-m1	ALPHAFOLD	4F9B	C	1.54	295	0.818
ECU10_0120-m1	ALPHAFOLD	4F9C	A	1.45	290	0.821
ECU10_0120-m1	ALPHAFOLD	4F9A	C	1.54	295	0.814

### ECU10_0130
ECU10_0130-m1	RAPTORX	6EPC	M	1.57	374	0.829
ECU10_0130-m1	ALPHAFOLD	5MP9	M	2.19	359	0.694
ECU10_0130-m1	ALPHAFOLD	4CR2	M	2.08	347	0.683
ECU10_0130-m1	ALPHAFOLD	5M32	g	2.07	335	0.679
ECU10_0130-m1	ALPHAFOLD	6HE9	K	2.33	364	0.636
ECU10_0130-m1	ALPHAFOLD	5MPA	M	2.43	357	0.630
ECU10_0130-m1	RAPTORX	5GJQ	M	2.74	352	0.586
ECU10_0130-m1	RAPTORX	6EPF	M	2.70	360	0.594
ECU10_0130-m1	RAPTORX	5MPA	M	2.80	349	0.566
ECU10_0130-m1	RAPTORX	5M32	f	2.44	313	0.580

### ECU10_0140
ECU10_0140-m1	ALPHAFOLD	6VQ7	H	1.85	209	0.718
ECU10_0140-m1	ALPHAFOLD	6WM3	G	1.85	207	0.700
ECU10_0140-m1	ALPHAFOLD	6VQ6	H	1.91	208	0.710
ECU10_0140-m1	ALPHAFOLD	6R0W	G	1.84	201	0.728
ECU10_0140-m1	ALPHAFOLD	6QUM	G	1.82	199	0.734
ECU10_0140-m1	RAPTORX	5VOZ	M	2.39	190	0.568
ECU10_0140-m1	RAPTORX	3J9V	M	2.33	178	0.564
ECU10_0140-m1	RAPTORX	6O7X	M	2.33	178	0.564
ECU10_0140-m1	RAPTORX	3J9T	M	2.27	168	0.599
ECU10_0140-m1	RAPTORX	6O7V	M	2.27	168	0.599

### ECU10_0150
ECU10_0150-m1	RAPTORX	6F8D	D	2.13	215	0.553
ECU10_0150-m1	RAPTORX	6F8D	C	2.14	215	0.546
ECU10_0150-m1	RAPTORX	6F7J	B	2.14	216	0.517
ECU10_0150-m1	RAPTORX	6F7S	D	2.25	210	0.514
ECU10_0150-m1	RAPTORX	6F7S	D			
ECU10_0150-m1	RAPTORX	6F7P	D	2.26	214	0.502
ECU10_0150-m1	ALPHAFOLD	6F8D	C	3.33	173	0.354
ECU10_0150-m1	ALPHAFOLD	6F8D	C			
ECU10_0150-m1	ALPHAFOLD	6F8D	D	3.26	174	0.344
ECU10_0150-m1	ALPHAFOLD	6F8D	D			
ECU10_0150-m1	ALPHAFOLD	6F7S	D	3.43	172	0.344
ECU10_0150-m1	ALPHAFOLD	6F7S	D			
ECU10_0150-m1	ALPHAFOLD	6F7J	B	3.16	175	0.326
ECU10_0150-m1	ALPHAFOLD	6F7J	B			
ECU10_0150-m1	ALPHAFOLD	6F7P	C	3.33	175	0.338
ECU10_0150-m1	ALPHAFOLD	6F7P	C			

### ECU10_0160
ECU10_0160-m1	ALPHAFOLD	4V7F	W	1.05	104	0.910
ECU10_0160-m1	RAPTORX	1W2B	R	1.00	83	0.929
ECU10_0160-m1	RAPTORX	3OW2	R	0.93	80	0.932
ECU10_0160-m1	RAPTORX	3CCU	S	0.93	80	0.938
ECU10_0160-m1	RAPTORX	3CCM	S	0.93	80	0.938
ECU10_0160-m1	RAPTORX	3CCE	S	0.93	80	0.935
ECU10_0160-m1	ALPHAFOLD	1W2B	R	1.18	83	0.917
ECU10_0160-m1	ALPHAFOLD	6CB1	X	1.12	105	0.933
ECU10_0160-m1	ALPHAFOLD	3OW2	R	1.00	79	0.917
ECU10_0160-m1	ALPHAFOLD	3CMA	S	1.19	80	0.923

### ECU10_0170
ECU10_0170-m1	RAPTORX	5L3Q	B	0.57	289	0.925
ECU10_0170-m1	RAPTORX	5L3Q	D	0.67	289	0.922
ECU10_0170-m1	RAPTORX	4C7O	C	1.71	266	0.733
ECU10_0170-m1	ALPHAFOLD	5L3W	A	2.01	267	0.648
ECU10_0170-m1	ALPHAFOLD	3B9Q	A	2.28	272	0.655
ECU10_0170-m1	ALPHAFOLD	3B9Q	A			
ECU10_0170-m1	RAPTORX	6N5I	B	2.06	263	0.653
ECU10_0170-m1	RAPTORX	6N5I	B			
ECU10_0170-m1	RAPTORX	6CQP	B	2.06	263	0.653
ECU10_0170-m1	RAPTORX	6CQP	B			
ECU10_0170-m1	ALPHAFOLD	2OG2	A	2.25	272	0.647
ECU10_0170-m1	ALPHAFOLD	2OG2	A			
ECU10_0170-m1	ALPHAFOLD	5L3Q	B	2.02	257	0.669
ECU10_0170-m1	ALPHAFOLD	5L3Q	D	2.03	259	0.667

### ECU10_0180
ECU10_0180-m1	RAPTORX	3HHE	A	0.73	199	0.955
ECU10_0180-m1	RAPTORX	3HHE	B	0.74	199	0.953
ECU10_0180-m1	RAPTORX	6J1K	B	1.02	199	0.907
ECU10_0180-m1	RAPTORX	6J1K	A	1.00	199	0.914
ECU10_0180-m1	RAPTORX	1UJ4	A	1.12	193	0.861
ECU10_0180-m1	ALPHAFOLD	3IXQ	B	1.74	195	0.806
ECU10_0180-m1	ALPHAFOLD	3IXQ	A	1.71	194	0.799
ECU10_0180-m1	ALPHAFOLD	3IXQ	D	1.77	195	0.803
ECU10_0180-m1	ALPHAFOLD	4GMK	A	1.83	196	0.812
ECU10_0180-m1	ALPHAFOLD	3L7O	B	1.80	194	0.805

### ECU10_0190
ECU10_0190-m1	RAPTORX	3JCK	D	1.04	352	0.914
ECU10_0190-m1	RAPTORX	5GJQ	R	1.46	340	0.781
ECU10_0190-m1	RAPTORX	5MPD	R	1.76	341	0.739
ECU10_0190-m1	RAPTORX	5MPE	R	1.74	340	0.718
ECU10_0190-m1	ALPHAFOLD	5GJQ	R	1.90	343	0.688
ECU10_0190-m1	ALPHAFOLD	3JCK	D	2.04	351	0.685
ECU10_0190-m1	RAPTORX	5L4K	R	1.96	343	0.703
ECU10_0190-m1	ALPHAFOLD	5MPD	R	2.07	343	0.678
ECU10_0190-m1	ALPHAFOLD	5L4K	R	2.09	347	0.670
ECU10_0190-m1	ALPHAFOLD	5T0G	Y	2.20	341	0.646

### ECU10_0200
ECU10_0200-m1	ALPHAFOLD	3ICX	A	3.20	178	0.443
ECU10_0200-m1	ALPHAFOLD	3ICX	B	3.19	178	0.447
ECU10_0200-m1	ALPHAFOLD	3ICX	C	3.19	178	0.444
ECU10_0200-m1	ALPHAFOLD	3NVI	A	3.03	173	0.400
ECU10_0200-m1	ALPHAFOLD	3NVI	C	3.05	174	0.411
ECU10_0200-m1	RAPTORX	3SIU	B	1.54	111	0.396
ECU10_0200-m1	RAPTORX	3SIV	H	1.67	112	0.385
ECU10_0200-m1	RAPTORX	3JCR	J	1.76	114	0.388
ECU10_0200-m1	RAPTORX	3SIV	E	1.67	112	0.386
ECU10_0200-m1	RAPTORX	3SIU	E	1.97	114	0.394

### ECU10_0210
ECU10_0210-m1	RAPTORX	1LVA	A	1.69	192	0.603
ECU10_0210-m1	ALPHAFOLD	6TUT	P	2.85	152	0.453
ECU10_0210-m1	ALPHAFOLD	6CNC	P	2.15	157	0.480
ECU10_0210-m1	ALPHAFOLD	6CNB	P	2.16	157	0.480
ECU10_0210-m1	ALPHAFOLD	6CNF	P	2.12	156	0.472
ECU10_0210-m1	ALPHAFOLD	6CND	P	2.15	156	0.468
ECU10_0210-m1	RAPTORX	2PLY	A	1.95	114	0.382
ECU10_0210-m1	RAPTORX	1XB4	A	2.86	114	0.357
ECU10_0210-m1	RAPTORX	1XB4	C	2.78	113	0.358
ECU10_0210-m1	RAPTORX	1W7P	B	3.07	114	0.331

### ECU10_0220
ECU10_0220-m1	RAPTORX	5NNZ	B	1.13	304	0.835
ECU10_0220-m1	ALPHAFOLD	6ZCE	l	1.24	302	0.818
ECU10_0220-m1	ALPHAFOLD	4U1E	I	1.24	302	0.818
ECU10_0220-m1	ALPHAFOLD	6ZU9	l	1.24	302	0.818
ECU10_0220-m1	RAPTORX	5NNZ	A	1.29	304	0.797
ECU10_0220-m1	ALPHAFOLD	5A5U	I	1.41	307	0.810
ECU10_0220-m1	ALPHAFOLD	3ZWL	B	1.35	303	0.810
ECU10_0220-m1	RAPTORX	5MZH	A	0.77	303	0.887
ECU10_0220-m1	RAPTORX	5MZH	B	0.87	304	0.888
ECU10_0220-m1	RAPTORX	6G6M	A	1.58	290	0.729

### ECU10_0230
ECU10_0230-m1	ALPHAFOLD	4MPZ	A	1.63	79	0.528
ECU10_0230-m1	ALPHAFOLD	4LD3	A	1.53	78	0.515
ECU10_0230-m1	ALPHAFOLD	4BY2	A	1.81	81	0.515
ECU10_0230-m1	ALPHAFOLD	4LZF	A	1.89	80	0.530
ECU10_0230-m1	ALPHAFOLD	4BY2	B	1.85	81	0.517
ECU10_0230-m1	RAPTORX	6DG6	E	2.25	67	0.517
ECU10_0230-m1	RAPTORX	3K1I	B	2.69	71	0.409
ECU10_0230-m1	RAPTORX	1ORJ	C	2.10	68	0.486
ECU10_0230-m1	RAPTORX	6DG6	B	2.08	66	0.497
ECU10_0230-m1	RAPTORX	6DG6	A	2.03	65	0.507

### ECU10_0240
ECU10_0240-m1	RAPTORX	4XCD	F	1.21	493	0.902
ECU10_0240-m1	RAPTORX	4XCD	D	1.30	495	0.897
ECU10_0240-m1	RAPTORX	4XCD	A	1.29	494	0.892
ECU10_0240-m1	RAPTORX	4XCD	B	1.30	493	0.892
ECU10_0240-m1	RAPTORX	4XCD	E	1.36	490	0.889
ECU10_0240-m1	ALPHAFOLD	7LUM	H	1.67	506	0.782
ECU10_0240-m1	ALPHAFOLD	7LUM	P	1.67	506	0.782
ECU10_0240-m1	ALPHAFOLD	7LUP	P	1.69	506	0.770
ECU10_0240-m1	ALPHAFOLD	7LUP	H	1.71	506	0.775
ECU10_0240-m1	ALPHAFOLD	6KS6	g	1.67	503	0.771

### ECU10_0250
ECU10_0250-m1	ALPHAFOLD	5FLM	B	1.12	1109	0.898
ECU10_0250-m1	ALPHAFOLD	5OIK	B	1.16	1116	0.901
ECU10_0250-m1	ALPHAFOLD	6TED	B	1.17	1105	0.904
ECU10_0250-m1	ALPHAFOLD	7OL0	B	1.17	1111	0.890
ECU10_0250-m1	ALPHAFOLD	6GMH	B	1.21	1113	0.898
ECU10_0250-m1	RAPTORX	5X4Z	B	1.31	1016	0.889
ECU10_0250-m1	RAPTORX	5X4Z	N	1.36	1019	0.878
ECU10_0250-m1	RAPTORX	5X51	N	1.46	1029	0.855
ECU10_0250-m1	RAPTORX	5X51	B	1.44	1018	0.849
ECU10_0250-m1	RAPTORX	2VUM	B	1.48	1029	0.829

### ECU10_0260
ECU10_0260-m1	ALPHAFOLD	6Y37	B	1.07	91	0.893
ECU10_0260-m1	ALPHAFOLD	4G92	B	1.14	92	0.883
ECU10_0260-m1	ALPHAFOLD	7C9P	A	1.05	89	0.902
ECU10_0260-m1	ALPHAFOLD	6Y35	B	1.24	92	0.878
ECU10_0260-m1	ALPHAFOLD	6Y36	B	1.23	92	0.870
ECU10_0260-m1	RAPTORX	5G49	A	1.98	90	0.722
ECU10_0260-m1	RAPTORX	4G92	B	2.24	89	0.660
ECU10_0260-m1	RAPTORX	4G91	B	2.25	88	0.668
ECU10_0260-m1	RAPTORX	4AWL	B	2.27	87	0.647
ECU10_0260-m1	RAPTORX	6QMQ	B	1.90	80	0.670

### ECU10_0270
ECU10_0270-m1	RAPTORX	2BA0	D	0.96	187	0.945
ECU10_0270-m1	RAPTORX	6D6Q	D	1.45	183	0.823
ECU10_0270-m1	RAPTORX	6D6Q	D			
ECU10_0270-m1	RAPTORX	2BA0	E	0.99	187	0.943
ECU10_0270-m1	RAPTORX	6D6R	D	1.47	183	0.828
ECU10_0270-m1	RAPTORX	6D6R	D			
ECU10_0270-m1	RAPTORX	2BA0	F	1.07	188	0.945
ECU10_0270-m1	ALPHAFOLD	6D6R	D	1.92	175	0.739
ECU10_0270-m1	ALPHAFOLD	6D6R	D			
ECU10_0270-m1	ALPHAFOLD	6D6Q	D	1.94	175	0.750
ECU10_0270-m1	ALPHAFOLD	6D6Q	D			
ECU10_0270-m1	ALPHAFOLD	6H25	D	1.91	175	0.723
ECU10_0270-m1	ALPHAFOLD	6H25	D			
ECU10_0270-m1	ALPHAFOLD	5JEA	F	1.94	174	0.733
ECU10_0270-m1	ALPHAFOLD	5OKZ	P	2.00	173	0.719

### ECU10_0280
ECU10_0280-m1	RAPTORX	5JPQ	j	1.90	623	0.716
ECU10_0280-m1	RAPTORX	5JPQ	i	1.82	607	0.725
ECU10_0280-m1	RAPTORX	2ZPA	A	1.91	601	0.704
ECU10_0280-m1	RAPTORX	2ZPA	B	2.17	601	0.653
ECU10_0280-m1	RAPTORX	5TZS	X	2.39	605	0.609
ECU10_0280-m1	ALPHAFOLD	2ZPA	B	2.38	518	0.561
ECU10_0280-m1	ALPHAFOLD	5TZS	X	2.26	508	0.564
ECU10_0280-m1	ALPHAFOLD	2ZPA	A	2.44	516	0.538
ECU10_0280-m1	ALPHAFOLD	5TZS	Y	2.37	511	0.548
ECU10_0280-m1	ALPHAFOLD	5JPQ	j	2.75	498	0.458

### ECU10_0290
ECU10_0290-m1	RAPTORX	3F1I	H	2.43	55	0.337
ECU10_0290-m1	RAPTORX	5CJ1	G	2.94	56	0.317
ECU10_0290-m1	RAPTORX	5CJ1	E	2.98	56	0.309
ECU10_0290-m1	ALPHAFOLD	7ENJ	1	3.30	48	0.318
ECU10_0290-m1	ALPHAFOLD	7EMF	1	3.30	48	0.318
ECU10_0290-m1	RAPTORX	2WSS	T	2.59	45	0.329
ECU10_0290-m1	RAPTORX	5LOB	D	2.48	47	0.344
ECU10_0290-m1	ALPHAFOLD	3FWC	K	1.81	46	0.409
ECU10_0290-m1	ALPHAFOLD	4ZUX	k	2.62	43	0.366
ECU10_0290-m1	ALPHAFOLD	3FWC	C	1.78	45	0.417

### ECU10_0300
ECU10_0300-m1	ALPHAFOLD	6VUM	B	2.47	349	0.635
ECU10_0300-m1	ALPHAFOLD	6VUM	D	2.47	349	0.635
ECU10_0300-m1	ALPHAFOLD	6VUM	C	2.46	349	0.632
ECU10_0300-m1	ALPHAFOLD	6VUM	A	2.46	349	0.632
ECU10_0300-m1	ALPHAFOLD	6L48	B	2.42	336	0.598
ECU10_0300-m1	RAPTORX	6HUM	D	1.96	335	0.616
ECU10_0300-m1	RAPTORX	6HUM	D			
ECU10_0300-m1	RAPTORX	6NBQ	D	1.92	335	0.622
ECU10_0300-m1	RAPTORX	6NBQ	D			
ECU10_0300-m1	RAPTORX	6HUM	B	2.11	335	0.572
ECU10_0300-m1	RAPTORX	6NBY	D	1.92	335	0.627
ECU10_0300-m1	RAPTORX	6NBY	D			
ECU10_0300-m1	RAPTORX	6NBX	D	2.04	337	0.623
ECU10_0300-m1	RAPTORX	6NBX	D			

### ECU10_0310
ECU10_0310-m1	ALPHAFOLD	1IUQ	A	2.84	191	0.338
ECU10_0310-m1	RAPTORX	1IUQ	A	2.80	191	0.347
ECU10_0310-m1	ALPHAFOLD	1K30	A	2.95	196	0.337
ECU10_0310-m1	RAPTORX	1K30	A	2.88	197	0.346
ECU10_0310-m1	ALPHAFOLD	5KNK	B	3.39	184	0.316
ECU10_0310-m1	ALPHAFOLD	5KN7	B	3.28	182	0.321

### ECU10_0320
ECU10_0320-m1	RAPTORX	2NCD	A	0.65	332	0.905
ECU10_0320-m1	RAPTORX	2NCD	A			
ECU10_0320-m1	RAPTORX	3U06	A	1.27	335	0.861
ECU10_0320-m1	RAPTORX	3U06	A			
ECU10_0320-m1	RAPTORX	1CZ7	D	1.33	338	0.831
ECU10_0320-m1	RAPTORX	1CZ7	D			
ECU10_0320-m1	RAPTORX	5W3D	A	1.29	329	0.853
ECU10_0320-m1	RAPTORX	5W3D	A			
ECU10_0320-m1	RAPTORX	1CZ7	C	1.07	329	0.838
ECU10_0320-m1	RAPTORX	1CZ7	C			
ECU10_0320-m1	ALPHAFOLD	1GOJ	A	1.74	316	0.751
ECU10_0320-m1	ALPHAFOLD	1GOJ	A			
ECU10_0320-m1	ALPHAFOLD	2NCD	A	1.72	310	0.723
ECU10_0320-m1	ALPHAFOLD	1CZ7	D	1.73	309	0.695
ECU10_0320-m1	ALPHAFOLD	4FRZ	A	1.85	310	0.699
ECU10_0320-m1	ALPHAFOLD	4FRZ	A			
ECU10_0320-m1	ALPHAFOLD	4ETP	A	2.11	328	0.676
ECU10_0320-m1	ALPHAFOLD	4ETP	A			

### ECU10_0340
ECU10_0340-m1	ALPHAFOLD	1WGI	B	0.98	273	0.927
ECU10_0340-m1	RAPTORX	6C45	C	1.06	273	0.949
ECU10_0340-m1	ALPHAFOLD	1WGI	A	1.03	275	0.940
ECU10_0340-m1	RAPTORX	6C45	A	1.08	273	0.945
ECU10_0340-m1	ALPHAFOLD	1M38	B	1.05	274	0.932
ECU10_0340-m1	ALPHAFOLD	2IK2	B	1.06	274	0.931
ECU10_0340-m1	ALPHAFOLD	1YPP	B	1.06	274	0.933
ECU10_0340-m1	RAPTORX	6C45	D	1.11	270	0.934
ECU10_0340-m1	RAPTORX	6C45	B	1.18	270	0.922
ECU10_0340-m1	RAPTORX	1WGI	A	1.33	274	0.886

### ECU10_0345
ECU10_0345-m1	RAPTORX	5WD9	A	2.16	71	0.553
ECU10_0345-m1	RAPTORX	2C5K	T	2.09	72	0.574
ECU10_0345-m1	RAPTORX	5WD8	A	2.15	70	0.556
ECU10_0345-m1	RAPTORX	5WD8	B	2.05	69	0.544
ECU10_0345-m1	RAPTORX	4HWD	A	2.14	68	0.556
ECU10_0345-m1	ALPHAFOLD	1JFI	A	1.90	54	0.651
ECU10_0345-m1	ALPHAFOLD	4E44	B	1.55	55	0.620
ECU10_0345-m1	ALPHAFOLD	1TAF	B	2.37	58	0.607
ECU10_0345-m1	ALPHAFOLD	4E44	D	1.57	55	0.610
ECU10_0345-m1	ALPHAFOLD	1H3O	D	2.12	56	0.641

### ECU10_0350
ECU10_0350-m1	RAPTORX	1OW3	B	0.52	175	0.961
ECU10_0350-m1	RAPTORX	3KZ1	E	0.57	175	0.959
ECU10_0350-m1	RAPTORX	5HPY	B	0.54	174	0.963
ECU10_0350-m1	RAPTORX	5HPY	F	0.52	174	0.963
ECU10_0350-m1	RAPTORX	5M6X	B	0.56	174	0.962
ECU10_0350-m1	ALPHAFOLD	1M7B	A	1.25	174	0.880
ECU10_0350-m1	ALPHAFOLD	1A2B	A	1.15	172	0.875
ECU10_0350-m1	ALPHAFOLD	3SU8	A	1.29	174	0.879
ECU10_0350-m1	ALPHAFOLD	3KZ1	E	1.21	173	0.876
ECU10_0350-m1	ALPHAFOLD	1KMQ	A	1.15	171	0.876

### ECU10_0355
ECU10_0355-m1	RAPTORX	3VP9	B	1.96	76	0.718
ECU10_0355-m1	RAPTORX	4LHZ	E	1.65	71	0.724
ECU10_0355-m1	RAPTORX	4LHY	E	1.67	71	0.720
ECU10_0355-m1	RAPTORX	4LHX	E	1.69	71	0.711
ECU10_0355-m1	RAPTORX	5CFF	C	2.17	80	0.638
ECU10_0355-m1	ALPHAFOLD	7CJ0	H	2.59	32	0.386
ECU10_0355-m1	ALPHAFOLD	5D23	A	2.40	46	0.574
ECU10_0355-m1	ALPHAFOLD	5D2Q	A	2.75	49	0.490
ECU10_0355-m1	ALPHAFOLD	7CJ0	G	2.95	31	0.367
ECU10_0355-m1	ALPHAFOLD	5H72	A	1.71	38	0.470

### ECU10_0360
ECU10_0360-m1	RAPTORX	1VKK	A	0.73	132	0.931
ECU10_0360-m1	RAPTORX	3L50	A	1.05	130	0.888
ECU10_0360-m1	RAPTORX	3L50	B	1.25	131	0.873
ECU10_0360-m1	RAPTORX	4JD2	H	1.31	131	0.880
ECU10_0360-m1	RAPTORX	1COF	A	1.73	130	0.807
ECU10_0360-m1	ALPHAFOLD	1CNU	A	2.13	129	0.742
ECU10_0360-m1	ALPHAFOLD	2W0I	A	1.96	128	0.693
ECU10_0360-m1	ALPHAFOLD	1CFY	B	2.12	128	0.716
ECU10_0360-m1	ALPHAFOLD	5IVU	A	1.96	122	0.752
ECU10_0360-m1	ALPHAFOLD	1CFY	A	2.10	128	0.724

### ECU10_0370
ECU10_0370-m1	RAPTORX	4AJ5	A	2.53	60	0.503
ECU10_0370-m1	RAPTORX	4WPX	E	2.87	64	0.469
ECU10_0370-m1	RAPTORX	4WPX	B	3.09	65	0.469
ECU10_0370-m1	RAPTORX	4AJ5	F	2.61	60	0.476
ECU10_0370-m1	RAPTORX	4AJ5	J	2.52	60	0.462
ECU10_0370-m1	ALPHAFOLD	4WPX	B	2.48	44	0.401
ECU10_0370-m1	ALPHAFOLD	4WPX	E	2.51	44	0.389
ECU10_0370-m1	ALPHAFOLD	6FF7	3	3.35	57	0.294
ECU10_0370-m1	ALPHAFOLD	7ENJ	1	3.21	54	0.374
ECU10_0370-m1	ALPHAFOLD	7EMF	1	3.21	54	0.374

### ECU10_0380
ECU10_0380-m1	RAPTORX	1RI1	A	0.19	252	0.998
ECU10_0380-m1	RAPTORX	1RI5	A	0.51	252	0.985
ECU10_0380-m1	RAPTORX	1Z3C	A	0.47	252	0.987
